"indivID","date","t_a01","t_a02","t_a03","t_a04","t_a05","t_a06","t_a07","t_a08","t_a09","t_a10","t_a11","t_a12","female","age","occ_full_time"
4730000,20170224,0,0,186,0,111,0,0,0,0,1083,60,0,0,21,0
4730000,20170225,0,294,0,0,0,0,0,0,205,907,34,0,0,21,0
4730000,20170226,0,0,0,0,0,0,191,0,0,1180,69,0,0,21,0
4730000,20170301,0,0,0,0,0,0,0,0,270,567,603,0,0,21,0
4795557,20161201,0,1135,0,0,0,0,0,0,0,258,47,0,1,44.5,0
4795557,20161202,0,465,0,0,0,0,0,0,0,937,38,0,1,44.5,0
4795557,20161203,0,0,0,0,0,0,1051,0,0,380,9,0,1,44.5,0
4795557,20161204,0,0,0,0,0,0,550,0,0,860,30,0,1,44.5,0
4795557,20161205,0,0,0,962,0,0,0,0,0,421,57,0,1,44.5,0
4795557,20161206,0,0,0,478,0,0,302,0,0,0,660,0,1,44.5,0
4795557,20161207,10,1126,0,0,0,0,240,0,0,0,64,0,1,44.5,0
4795557,20161208,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
4795557,20161209,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
4795557,20161210,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
4821048,20161015,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1
4821048,20161016,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1
4821048,20161017,0,525,0,0,0,0,0,0,0,795,120,0,0,34.5,1
4821048,20161018,0,480,0,0,0,0,0,0,0,840,120,0,0,34.5,1
4821048,20161019,0,473,0,0,0,0,0,0,0,857,110,0,0,34.5,1
4821048,20161020,0,510,0,0,0,0,0,0,0,810,120,0,0,34.5,1
4821048,20161021,0,534,0,0,0,0,0,0,0,790,116,0,0,34.5,1
4821048,20161022,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1
4821048,20161023,0,0,0,0,0,0,165,828,0,155,292,0,0,34.5,1
4821048,20161025,0,0,0,0,0,0,59,16,87,1076,202,0,0,34.5,1
4825535,20161201,0,0,0,0,0,0,60,0,0,1350,30,0,1,44.5,1
4825535,20161202,0,428,0,0,0,0,47,0,0,893,72,0,1,44.5,1
4825535,20161204,0,0,0,0,7,0,0,0,0,1413,20,0,1,44.5,1
4825535,20161207,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
4825535,20161209,0,435,0,0,0,0,223,0,0,646,136,0,1,44.5,1
4825535,20161210,0,0,0,0,0,0,74,67,0,868,431,0,1,44.5,1
4825535,20161213,0,418,0,24,0,0,55,0,0,827,116,0,1,44.5,1
4832803,20161109,0,0,0,56,0,0,131,0,0,1205,48,0,0,54.5,1
4832803,20161110,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,1
4832803,20161113,0,0,0,0,121,0,0,0,83,1130,106,0,0,54.5,1
4832803,20161114,0,516,0,13,6,0,0,0,0,793,112,0,0,54.5,1
4832803,20161117,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,1
4832803,20161118,0,523,0,33,0,0,0,0,0,758,126,0,0,54.5,1
4832803,20161119,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,1
4835527,20161204,0,0,0,0,46,0,553,0,0,602,239,0,1,27,1
4835527,20161205,0,0,0,0,148,0,722,0,0,508,62,0,1,27,1
4835527,20161211,0,0,0,0,26,0,0,0,0,1389,25,0,1,27,1
4835527,20161212,0,613,0,0,3,0,0,0,0,586,238,0,1,27,1
4909828,20170205,0,0,0,0,980,0,0,0,0,450,10,0,0,62.5,1
4909828,20170206,0,0,0,64,365,114,0,0,0,778,119,0,0,62.5,1
4909828,20170208,9,0,0,2,15,0,0,0,0,1342,72,0,0,62.5,1
4909828,20170210,438,0,0,94,3,0,430,0,0,366,109,0,0,62.5,1
4909828,20170212,0,0,0,0,0,0,0,0,0,1440,0,0,0,62.5,1
4909828,20170215,54,0,0,0,83,0,0,0,0,1195,108,0,0,62.5,1
4952102,20161106,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
4952102,20161109,0,487,0,12,0,0,0,0,0,860,81,0,1,44.5,1
4952102,20161110,0,562,0,0,0,0,0,0,0,824,54,0,1,44.5,1
4952102,20161114,102,476,0,0,0,0,0,0,0,768,94,0,1,44.5,1
4952102,20161118,0,572,0,0,0,0,14,0,0,773,81,0,1,44.5,1
4975508,20161204,0,0,0,0,24,0,159,11,0,1053,193,0,0,62.5,0
4975508,20161206,0,0,0,57,0,0,0,0,0,1232,151,0,0,62.5,0
4975508,20161208,2,0,0,0,0,0,244,0,0,1128,66,0,0,62.5,0
4975508,20161211,0,0,0,10,30,0,0,0,0,1348,52,0,0,62.5,0
4975508,20161213,0,0,0,9,27,0,0,0,48,1239,117,0,0,62.5,0
4975530,20161203,0,0,0,0,419,0,164,0,0,737,120,0,1,80,1
4975530,20161205,0,455,0,0,10,0,52,0,0,844,79,0,1,80,1
4975530,20161209,0,458,0,0,0,0,281,0,6,569,126,0,1,80,1
4975530,20161210,0,0,0,0,29,0,194,0,0,923,294,0,1,80,1
4975530,20161211,0,0,0,0,0,0,0,0,0,1410,30,0,1,80,1
4975530,20161212,0,226,0,229,0,0,0,0,2,837,146,0,1,80,1
4975530,20161213,0,246,0,217,0,0,187,0,0,648,142,0,1,80,1
5018453,20161214,0,480,0,1,0,0,0,0,0,829,130,0,1,44.5,1
5018453,20161217,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
5018453,20161224,0,0,0,27,0,0,0,0,0,1394,19,0,1,44.5,1
5033461,20161109,0,381,0,0,0,0,0,0,627,342,90,0,0,44.5,1
5033461,20161110,0,37,88,0,0,0,3,0,663,514,135,0,0,44.5,1
5033461,20161111,0,509,0,0,0,0,0,0,17,864,50,0,0,44.5,1
5033461,20161113,0,0,0,0,0,0,0,0,0,1440,0,0,0,44.5,1
5033461,20161115,0,929,0,0,0,0,0,0,0,480,31,0,0,44.5,1
5033461,20161118,0,687,149,0,0,0,0,0,0,568,36,0,0,44.5,1
5033461,20161119,0,0,0,0,0,0,0,0,0,1440,0,0,0,44.5,1
5046845,20161203,0,0,110,0,11,0,0,0,0,1291,28,0,1,34.5,0
5046845,20161207,125,392,0,0,0,0,0,0,0,873,50,0,1,34.5,0
5046845,20161208,27,367,0,0,0,0,0,0,0,992,54,0,1,34.5,0
5046845,20161210,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,0
5046845,20161211,0,0,0,64,0,0,0,0,0,1320,56,0,1,34.5,0
5046845,20161212,4,435,112,0,0,0,125,0,0,680,84,0,1,34.5,0
5046845,20161213,29,319,0,11,0,0,0,0,0,983,98,0,1,34.5,0
5046845,20161215,38,348,0,0,0,0,0,0,0,1001,53,0,1,34.5,0
5070000,20170224,0,0,0,13,0,0,55,0,0,1297,75,0,1,34.5,0
5070000,20170225,0,0,0,11,0,0,697,0,0,649,83,0,1,34.5,0
5070000,20170226,43,0,0,0,0,0,585,0,0,604,208,0,1,34.5,0
5070000,20170302,28,0,0,41,29,0,124,0,0,1058,160,0,1,34.5,0
5070000,20170303,0,0,0,0,303,0,0,0,0,1050,87,0,1,34.5,0
5070000,20170306,0,271,0,11,20,0,0,0,0,1044,94,0,1,34.5,0
5070000,20170307,18,0,0,120,0,0,0,0,78,1164,60,0,1,34.5,0
5085232,20161128,0,512,0,0,0,0,0,0,0,832,96,0,1,34.5,1
5085232,20161129,0,491,0,0,0,0,146,0,0,677,126,0,1,34.5,1
5085232,20161130,21,493,0,0,0,0,66,0,0,731,129,0,1,34.5,1
5085232,20161205,0,3,0,0,0,0,333,0,0,579,525,0,1,34.5,1
5085232,20161207,0,500,0,0,0,0,92,0,0,719,129,0,1,34.5,1
5085232,20161209,0,480,0,0,0,0,576,0,0,260,124,0,1,34.5,1
5085232,20161210,0,0,0,0,60,0,1092,0,0,246,42,0,1,34.5,1
5087716,20161209,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1
5087716,20161210,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1
5087716,20161211,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1
5087716,20161212,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1
5087716,20161213,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1
5087716,20161214,0,0,0,0,0,0,112,0,0,1280,48,0,0,34.5,1
5087716,20161217,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1
5087716,20161218,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1
5087716,20161220,0,519,0,8,0,0,0,0,0,816,97,0,0,34.5,1
5089438,20170204,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0
5089438,20170205,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0
5089438,20170207,449,0,0,0,311,0,0,0,0,635,45,0,0,21,0
5089438,20170208,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0
5089438,20170209,0,0,0,0,452,0,77,0,0,883,28,0,0,21,0
5089438,20170210,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0
5089438,20170211,0,0,0,92,0,0,39,0,0,1218,91,0,0,21,0
5089438,20170212,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0
5089438,20170213,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0
5089438,20170214,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0
5115823,20161201,9,0,0,13,0,0,0,0,0,1314,104,0,1,34.5,0
5115823,20161203,4,0,0,6,0,0,48,0,0,1345,37,0,1,34.5,0
5115823,20161206,628,0,0,2,0,0,0,0,95,676,39,0,1,34.5,0
5115823,20161207,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,0
5115823,20161210,0,0,0,10,13,0,0,0,0,1348,69,0,1,34.5,0
5115823,20161211,0,0,0,0,0,0,0,0,633,682,125,0,1,34.5,0
5115823,20161212,0,0,0,0,127,0,83,0,372,517,341,0,1,34.5,0
5115823,20161213,114,0,0,567,0,0,0,0,0,742,17,0,1,34.5,0
5155699,20161204,0,0,0,0,0,0,0,0,0,1440,0,0,0,44.5,1
5155699,20161207,0,461,0,0,0,0,0,0,0,921,58,0,0,44.5,1
5155699,20161208,0,438,0,89,0,0,100,0,0,651,162,0,0,44.5,1
5155699,20161209,0,449,0,319,0,0,48,0,0,505,119,0,0,44.5,1
5155699,20161210,0,0,0,0,0,0,234,0,0,1145,61,0,0,44.5,1
5157574,20161210,0,0,0,0,0,0,115,0,8,1197,120,0,0,21,1
5157574,20161213,0,512,0,0,0,0,24,0,0,813,91,0,0,21,1
5157574,20161215,0,279,0,0,0,0,399,0,0,442,320,0,0,21,1
5157574,20161217,0,0,0,6,11,0,662,0,0,529,232,0,0,21,1
5157574,20161218,0,0,0,0,0,0,729,0,0,630,81,0,0,21,1
5185515,20161202,1153,0,0,0,0,0,0,0,0,274,13,0,0,34.5,1
5185515,20161203,427,0,0,37,92,0,0,0,0,768,116,0,0,34.5,1
5185515,20161204,0,0,0,0,6,0,0,0,0,1423,11,0,0,34.5,1
5185515,20161206,3,0,0,0,15,0,0,0,0,1369,53,0,0,34.5,1
5185515,20161207,0,490,0,0,1,0,105,0,0,715,129,0,0,34.5,1
5185515,20161210,4,0,47,38,21,0,0,0,0,1240,90,0,0,34.5,1
5185515,20161213,802,0,0,6,0,0,0,0,0,603,29,0,0,34.5,1
5226574,20161205,0,0,0,287,0,0,0,0,0,0,1153,0,1,34.5,1
5226574,20161206,0,1120,0,0,0,0,0,0,0,0,30,290,1,34.5,1
5226574,20161207,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,1
5226574,20161208,0,0,0,0,0,0,0,0,0,284,1156,0,1,34.5,1
5226574,20161209,0,0,0,0,0,0,0,0,0,356,13,1071,1,34.5,1
5226574,20161210,0,0,0,0,20,0,1037,0,0,341,42,0,1,34.5,1
5226574,20161211,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,1
5226574,20161212,0,0,0,12,461,0,0,0,0,863,104,0,1,34.5,1
5226574,20161213,0,0,0,0,289,0,139,0,0,311,701,0,1,34.5,1
5226574,20161214,0,0,0,0,0,0,0,0,0,382,1058,0,1,34.5,1
5246433,20161203,0,0,0,0,37,0,0,0,94,383,111,815,0,34.5,1
5246433,20161204,2,0,0,2,0,2,217,0,0,1133,84,0,0,34.5,1
5246433,20161205,0,330,0,0,0,0,0,0,72,997,41,0,0,34.5,1
5246433,20161206,0,401,0,0,70,0,0,0,0,904,65,0,0,34.5,1
5246433,20161211,63,0,0,33,0,0,0,0,0,1298,46,0,0,34.5,1
5246433,20161213,1,456,0,0,0,0,0,0,70,851,62,0,0,34.5,1
5246433,20161214,0,575,0,0,0,0,0,0,0,805,60,0,0,34.5,1
5246433,20161215,0,515,0,0,0,0,0,0,0,890,35,0,0,34.5,1
5246795,20161207,8,467,0,3,0,0,0,0,90,685,187,0,0,44.5,1
5246795,20161210,0,0,0,0,224,3,4,0,0,986,223,0,0,44.5,1
5246795,20161215,0,447,0,0,0,0,0,0,0,796,197,0,0,44.5,1
5246795,20161216,12,613,0,0,0,0,334,0,0,289,192,0,0,44.5,1
5260000,20170226,0,0,0,12,0,0,0,0,0,1405,23,0,1,27,1
5260000,20170303,0,550,0,0,0,0,430,0,0,435,25,0,1,27,1
5269641,20170201,0,198,0,0,0,0,0,0,0,1209,33,0,1,44.5,0
5269641,20170204,0,0,0,0,0,0,540,0,0,824,76,0,1,44.5,0
5269641,20170205,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
5269641,20170206,0,184,0,18,0,0,0,0,0,1193,45,0,1,44.5,0
5269641,20170207,0,205,0,5,0,0,0,0,0,1190,40,0,1,44.5,0
5269641,20170210,0,188,0,0,0,0,0,0,0,1216,36,0,1,44.5,0
5269641,20170211,0,0,0,22,0,0,0,0,0,1362,56,0,1,44.5,0
5269641,20170212,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
5302028,20161113,0,0,0,46,0,0,0,0,0,1352,42,0,0,62.5,0
5302028,20161114,0,0,0,0,33,0,125,0,0,1246,36,0,0,62.5,0
5302028,20161115,0,0,0,0,108,0,0,0,0,1302,30,0,0,62.5,0
5302028,20161116,0,0,0,10,2,0,0,0,0,1137,291,0,0,62.5,0
5355790,20161201,0,0,0,16,0,0,224,0,0,824,376,0,0,54.5,0
5355790,20161206,0,0,0,135,0,0,135,0,0,993,177,0,0,54.5,0
5355790,20161209,56,0,0,71,0,0,193,0,0,981,139,0,0,54.5,0
5355790,20161212,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,0
5356034,20161203,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,0
5356034,20161204,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,0
5356034,20161208,9,440,0,0,0,0,6,0,0,931,54,0,1,34.5,0
5356034,20161213,17,0,0,112,78,0,48,0,0,1109,76,0,1,34.5,0
5356034,20161215,9,430,0,0,0,1,12,0,0,931,57,0,1,34.5,0
5374233,20161118,0,414,0,60,0,0,0,0,0,852,114,0,0,34.5,1
5374233,20161119,0,0,0,69,0,0,0,0,0,1325,46,0,0,34.5,1
5374233,20161121,3,517,0,0,0,0,0,0,0,805,115,0,0,34.5,1
5374233,20161123,0,227,0,256,3,0,0,0,0,759,195,0,0,34.5,1
5374233,20161126,0,0,0,90,0,0,0,0,366,869,115,0,0,34.5,1
5374233,20161127,0,0,0,2,0,0,0,0,311,531,596,0,0,34.5,1
5374233,20161129,0,504,0,0,0,0,0,0,0,866,70,0,0,34.5,1
5436896,20161209,0,175,0,41,0,0,638,0,0,533,53,0,0,34.5,1
5436896,20161214,0,518,0,0,0,0,86,0,0,740,96,0,0,34.5,1
5436896,20161215,0,0,0,46,363,0,14,0,0,865,152,0,0,34.5,1
5436896,20161217,0,0,0,30,76,0,348,0,0,900,86,0,0,34.5,1
5475730,20161201,0,497,0,0,0,0,0,0,0,866,77,0,0,54.5,1
5475730,20161202,0,0,0,0,0,0,0,0,2,1343,95,0,0,54.5,1
5475730,20161204,0,0,0,0,21,0,0,0,39,1129,251,0,0,54.5,1
5475730,20161208,0,0,0,0,0,0,58,0,141,1151,90,0,0,54.5,1
5475730,20161210,450,0,0,0,0,0,0,0,46,609,335,0,0,54.5,1
5475730,20161213,0,582,0,0,0,0,0,0,0,794,64,0,0,54.5,1
5497584,20161208,0,445,0,32,0,0,0,0,0,860,103,0,0,27,1
5497584,20161209,0,378,0,533,0,0,53,0,0,400,76,0,0,27,1
5497584,20161213,0,402,0,4,0,0,0,0,90,767,177,0,0,27,1
5497584,20161214,0,0,120,0,0,0,78,0,5,1085,152,0,0,27,1
5497584,20161215,0,416,0,0,0,0,161,0,0,689,174,0,0,27,1
5497584,20161218,0,0,0,0,0,0,0,0,0,1440,0,0,0,27,1
5497584,20161220,0,171,0,0,0,0,8,0,0,1017,244,0,0,27,1
5565505,20161204,393,0,0,35,20,0,149,0,0,737,106,0,0,54.5,1
5565505,20161206,0,480,0,0,0,0,0,0,0,916,44,0,0,54.5,1
5565505,20161207,0,90,0,0,0,0,0,0,56,837,74,383,0,54.5,1
5565505,20161211,0,0,0,39,475,1,0,0,0,875,50,0,0,54.5,1
5565505,20161213,0,455,0,0,0,0,2,0,0,838,145,0,0,54.5,1
5572139,20161106,0,0,0,0,7,0,187,0,0,1191,55,0,0,34.5,1
5572139,20161109,0,449,0,0,1,0,44,0,0,673,219,54,0,34.5,1
5572139,20161112,0,238,0,26,13,0,0,0,0,609,87,467,0,34.5,1
5572139,20161115,0,3,0,0,145,0,0,0,0,618,674,0,0,34.5,1
5608918,20170124,0,453,0,0,8,0,0,0,0,835,144,0,1,54.5,0
5608918,20170125,0,503,0,2,6,0,0,0,0,775,154,0,1,54.5,0
5608918,20170128,58,0,0,198,17,0,0,0,0,1032,135,0,1,54.5,0
5612435,20161107,0,0,0,0,0,0,149,0,0,1270,21,0,0,70,0
5612435,20161108,0,0,0,0,0,0,0,0,0,1440,0,0,0,70,0
5612435,20161109,0,0,0,80,0,0,0,0,127,1196,37,0,0,70,0
5612435,20161116,99,0,0,14,0,0,0,0,170,864,293,0,0,70,0
5630000,20170222,52,0,0,0,0,0,0,0,0,1361,27,0,1,21,0
5630000,20170223,0,0,0,24,0,0,0,0,0,1390,26,0,1,21,0
5630000,20170224,0,0,0,5,0,0,183,0,0,1199,53,0,1,21,0
5630000,20170225,0,0,0,0,0,0,0,0,0,1440,0,0,1,21,0
5630000,20170228,0,0,0,25,0,0,0,0,0,1381,34,0,1,21,0
5630000,20170301,0,0,0,10,0,0,0,0,64,1327,39,0,1,21,0
5630000,20170302,0,0,0,0,0,0,0,0,89,1333,18,0,1,21,0
5630000,20170303,15,0,0,0,45,0,0,0,57,1246,77,0,1,21,0
5630000,20170304,23,0,0,0,0,0,0,0,0,1400,17,0,1,21,0
5630000,20170305,1,0,0,0,0,0,25,0,0,1376,38,0,1,21,0
5630000,20170306,0,0,178,0,0,0,0,0,0,1243,19,0,1,21,0
5692034,20161108,0,0,0,74,21,0,0,0,0,1300,45,0,0,62.5,0
5692034,20161109,0,0,0,4,105,0,0,0,0,1311,20,0,0,62.5,0
5692034,20161110,0,0,0,0,0,0,0,0,0,1440,0,0,0,62.5,0
5692034,20161111,0,0,0,76,43,0,0,0,0,1266,55,0,0,62.5,0
5692034,20161112,0,0,0,106,0,0,0,0,0,1243,91,0,0,62.5,0
5692034,20161113,0,0,0,0,0,0,0,0,0,1420,20,0,0,62.5,0
5692034,20161114,0,0,0,0,0,0,0,0,0,1420,20,0,0,62.5,0
5692034,20161115,0,0,0,0,35,0,0,0,35,1341,29,0,0,62.5,0
5692034,20161117,0,0,0,0,0,0,0,0,0,1440,0,0,0,62.5,0
5692034,20161118,0,0,0,0,37,0,0,0,0,1335,68,0,0,62.5,0
5735537,20161201,0,843,0,0,0,0,0,0,0,564,33,0,1,54.5,0
5735537,20161202,0,561,0,0,0,0,239,0,0,609,31,0,1,54.5,0
5735537,20161204,0,0,0,0,147,0,0,0,0,1287,6,0,1,54.5,0
5735537,20161205,0,446,0,0,2,0,0,0,0,954,38,0,1,54.5,0
5735537,20161206,4,461,0,60,0,0,0,0,0,849,66,0,1,54.5,0
5735537,20161207,0,0,0,0,0,28,123,0,0,1237,52,0,1,54.5,0
5735537,20161208,0,340,0,0,58,0,0,0,0,987,55,0,1,54.5,0
5735537,20161210,0,0,0,0,25,0,0,0,0,1379,36,0,1,54.5,0
5735537,20161211,0,0,0,0,0,0,135,0,0,1290,15,0,1,54.5,0
5735537,20161212,0,431,0,0,17,0,0,0,0,927,65,0,1,54.5,0
5735537,20161213,0,0,0,75,0,0,0,0,0,1330,35,0,1,54.5,0
5743467,20161110,0,0,0,184,0,0,0,0,0,1213,43,0,1,70,0
5743467,20161111,0,478,0,0,0,0,0,0,0,819,143,0,1,70,0
5743467,20161112,0,0,0,0,0,0,240,0,0,1151,49,0,1,70,0
5743467,20161113,0,0,0,0,0,0,0,0,902,507,31,0,1,70,0
5743467,20161114,0,0,0,0,0,0,170,0,726,521,23,0,1,70,0
5743467,20161115,0,499,0,0,0,0,282,0,0,552,107,0,1,70,0
5743467,20161116,0,9,0,0,0,0,0,0,0,817,614,0,1,70,0
5743467,20161117,0,0,0,37,0,0,0,0,0,1281,122,0,1,70,0
5743467,20161119,0,0,0,0,0,0,0,0,0,1440,0,0,1,70,0
5743467,20161120,0,0,0,0,0,0,0,0,0,1440,0,0,1,70,0
5743467,20161121,0,0,0,0,0,0,0,0,0,1440,0,0,1,70,0
5744975,20161126,0,0,0,0,0,0,0,0,0,1440,0,0,0,27,0
5744975,20161128,0,0,0,5,237,0,45,0,0,975,178,0,0,27,0
5744975,20161202,0,0,0,0,227,0,127,0,0,949,137,0,0,27,0
5744975,20161204,0,0,0,0,0,0,0,0,0,1440,0,0,0,27,0
5744975,20161205,0,0,0,0,16,0,0,0,0,1395,29,0,0,27,0
5767103,20161205,0,468,0,0,0,0,0,0,0,909,63,0,1,44.5,1
5767103,20161206,696,344,0,0,0,0,0,0,0,331,69,0,1,44.5,1
5767103,20161209,1040,66,0,24,0,0,0,0,0,204,106,0,1,44.5,1
5767103,20161211,0,0,0,29,0,0,197,0,0,971,243,0,1,44.5,1
5767103,20161213,689,365,0,0,0,0,0,0,0,297,89,0,1,44.5,1
5767103,20161216,532,384,0,5,0,0,0,0,0,412,107,0,1,44.5,1
5804392,20161207,0,237,0,0,0,2,353,0,277,399,168,4,1,54.5,1
5804392,20161211,0,0,0,27,0,14,0,0,210,1111,78,0,1,54.5,1
5804392,20161212,0,501,0,40,0,0,0,0,0,818,81,0,1,54.5,1
5804392,20161216,0,385,0,20,0,34,264,0,0,654,83,0,1,54.5,1
5826560,20161206,0,975,0,0,0,0,0,0,0,200,265,0,1,44.5,1
5826560,20161207,0,750,0,0,0,0,0,0,0,390,300,0,1,44.5,1
5826560,20161208,0,515,0,0,0,0,0,0,0,825,100,0,1,44.5,1
5826560,20161209,0,480,0,0,0,0,0,0,0,865,95,0,1,44.5,1
5826560,20161210,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
5826560,20161211,0,0,95,0,0,0,0,0,0,1285,60,0,1,44.5,1
5826560,20161213,0,535,0,0,0,0,0,0,0,805,100,0,1,44.5,1
5826560,20161214,0,540,0,0,0,0,0,0,0,600,300,0,1,44.5,1
5826560,20161215,0,480,0,0,0,0,0,0,0,860,100,0,1,44.5,1
5856235,20161203,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
5856235,20161204,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
5856235,20161205,0,454,0,0,0,0,0,0,0,905,81,0,1,44.5,1
5856235,20161206,0,454,0,0,1,0,0,0,0,893,92,0,1,44.5,1
5856235,20161207,0,463,0,22,0,0,0,0,0,857,98,0,1,44.5,1
5856235,20161208,0,452,0,0,0,0,0,0,0,898,90,0,1,44.5,1
5856235,20161210,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
5856235,20161212,0,447,0,0,0,0,0,0,0,897,96,0,1,44.5,1
5856235,20161213,0,367,0,0,0,0,71,0,0,895,107,0,1,44.5,1
5856235,20161214,0,317,0,0,0,0,127,0,0,885,111,0,1,44.5,1
5858949,20170124,0,581,0,0,0,0,127,0,0,642,90,0,0,54.5,1
5858949,20170125,0,632,0,0,0,0,0,0,0,779,29,0,0,54.5,1
5858949,20170130,0,309,0,276,70,0,0,0,0,705,80,0,0,54.5,1
5858949,20170204,0,525,0,0,0,0,0,0,0,900,15,0,0,54.5,1
5858949,20170205,0,0,0,0,0,0,464,0,0,940,36,0,0,54.5,1
5898902,20170122,0,0,0,1,0,0,102,51,0,1081,205,0,1,54.5,1
5898902,20170124,0,305,0,34,0,0,0,0,0,999,102,0,1,54.5,1
5898902,20170125,0,336,0,19,0,0,3,0,0,1009,73,0,1,54.5,1
5898902,20170126,0,409,0,36,0,0,16,0,0,919,60,0,1,54.5,1
5898902,20170128,0,0,0,62,0,0,60,0,0,1110,208,0,1,54.5,1
5898902,20170129,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,1
5907085,20161207,0,540,0,280,0,0,0,0,0,515,105,0,0,34.5,1
5907085,20161208,0,520,0,15,0,0,0,0,0,790,115,0,0,34.5,1
5907085,20161209,0,550,0,470,0,0,0,0,0,314,106,0,0,34.5,1
5907085,20161210,0,0,0,676,0,0,665,0,0,62,37,0,0,34.5,1
5907085,20161211,0,0,0,0,0,0,688,0,0,455,297,0,0,34.5,1
5907085,20161213,0,500,0,5,0,0,50,0,0,767,118,0,0,34.5,1
5907085,20161214,0,500,0,0,0,0,0,0,0,850,90,0,0,34.5,1
5907085,20161215,0,545,0,10,0,0,0,0,0,815,70,0,0,34.5,1
5907085,20161216,0,520,0,5,0,0,0,0,0,815,100,0,0,34.5,1
5907085,20161217,0,0,0,0,0,0,268,0,4,849,319,0,0,34.5,1
5930000,20170210,0,281,0,0,0,0,0,0,542,550,67,0,1,44.5,1
5930000,20170211,0,0,0,7,0,0,0,0,86,1327,20,0,1,44.5,1
5930000,20170212,0,0,0,0,85,0,0,0,78,826,451,0,1,44.5,1
5930000,20170213,0,0,0,0,0,0,0,0,176,1194,70,0,1,44.5,1
5930000,20170215,0,0,0,0,0,0,0,0,241,884,315,0,1,44.5,1
5930000,20170216,0,0,0,0,0,0,0,0,35,1359,46,0,1,44.5,1
5930000,20170219,0,0,0,0,0,0,0,0,385,957,98,0,1,44.5,1
5930000,20170221,0,420,0,0,0,0,0,0,0,955,65,0,1,44.5,1
5930000,20170222,0,342,0,0,0,0,0,0,488,472,138,0,1,44.5,1
5966917,20161210,0,0,0,507,14,0,79,0,136,563,141,0,0,54.5,1
5966917,20161211,0,0,0,379,0,5,85,0,0,863,108,0,0,54.5,1
5966917,20161213,14,252,0,0,0,0,0,0,0,893,281,0,0,54.5,1
5966917,20161214,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,1
5966917,20161215,12,0,0,68,0,0,0,0,0,1323,37,0,0,54.5,1
5966917,20161216,33,0,0,2,0,0,0,0,0,1342,63,0,0,54.5,1
5995067,20161128,0,123,0,30,44,0,108,0,0,974,161,0,1,21,0
5995067,20161130,0,702,0,0,0,0,0,0,0,647,91,0,1,21,0
5995067,20161201,0,476,0,0,0,0,0,0,0,899,65,0,1,21,0
5995067,20161202,0,0,0,0,0,0,0,0,0,1403,37,0,1,21,0
5995067,20161204,0,0,0,0,0,0,0,0,0,1440,0,0,1,21,0
5995067,20161207,0,5,0,0,0,0,381,0,0,982,72,0,1,21,0
6001695,20161107,0,1166,0,0,0,0,0,0,0,244,30,0,0,44.5,1
6001695,20161108,3,837,0,1,0,0,0,0,0,563,36,0,0,44.5,1
